,Unnamed: 0,ID,kingdom,class,family,acceptedNameUsage,infraspecificEpithet,vernacularName,establishmentMeans,CATEGORÍA.DE.CONSERVACIÓN,basisOfRecord,institution,recordedBy,year,month,day,locality,locationRemarks,county,stateProvince,municipality,PRECISIÓN.DATO,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimCoordinateSystem,verbatimSRS,HUSO,occurrenceRemarks,datasetName,dynamicProperties,geodeticDatum,verbatimCoordinates,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedDate,georeferenceProtocol 
3899,3900,6865,Plantae,Liliopsida,Juncaceae,Oxychloë andina Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:45.282Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3900,3901,6866,Plantae,Liliopsida,Poaceae,Deyeuxia chrysantha J. Presl var. chrysantha,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:46.774Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3901,3902,6867,Plantae,Liliopsida,Poaceae,Deyeuxia curvula Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:48.261Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3902,3903,6868,Plantae,Liliopsida,Poaceae,Deyeuxia eminens J. Presl var. eminens,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:49.741Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3903,3904,6869,Plantae,Magnoliopsida,Rosaceae,Lachemilla diplophylla (Diels) Rothm.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:40:51.223Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3904,3905,6870,Plantae,Magnoliopsida,Asteraceae,Werneria weddellii Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",pto7.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.09233,-69.180791,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.09233, -69.180791",-18.09233,-69.180791,12,0.0000001,2022-11-23T06:40:52.753Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3905,3906,6871,Plantae,Magnoliopsida,Plantaginaceae,Plantago barbata G. Forst. ssp. barbata,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:40:54.254Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3906,3907,6872,Plantae,Liliopsida,Juncaceae,Oxychloë andina Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",pto7.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.09233,-69.180791,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.09233, -69.180791",-18.09233,-69.180791,12,0.0000001,2022-11-23T06:40:55.742Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3907,3908,6873,Plantae,Liliopsida,Poaceae,Festuca rigescens (J. Presl) Kunth,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",pto7.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.09233,-69.180791,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.09233, -69.180791",-18.09233,-69.180791,12,0.0000001,2022-11-23T06:40:57.228Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3908,3909,6874,Plantae,Liliopsida,Orchidaceae,Aa nervosa (Kraenzl.) Schltr.,,,Autóctona,VU,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:40:58.738Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3909,3910,6875,Plantae,Magnoliopsida,Asteraceae,Hypochaeris taraxacoides (Walp.) Benth. & Hook. f.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:00.241Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3910,3911,6876,Plantae,Magnoliopsida,Apiaceae,Lilaeopsis macloviana (Gand.) A.W. Hill,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:01.744Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3911,3912,6877,Plantae,Magnoliopsida,Campanulaceae,Lobelia oligophylla (Wedd.) Lammers,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:03.232Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3912,3913,6878,Plantae,Liliopsida,Cyperaceae,Phylloscirpus acaulis (Phil.) Goetgh. & D.A. Simpson,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:04.723Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3913,3914,6879,Plantae,Liliopsida,Cyperaceae,Eleocharis tucumanensis Barros,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:06.215Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3914,3915,6880,Plantae,Magnoliopsida,Asteraceae,Senecio humillimus Sch. Bip. ex Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:07.707Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3915,3916,6881,Plantae,Magnoliopsida,Asteraceae,Senecio spinosus DC.,,,Endémica de Chile,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:09.196Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3916,3917,6882,Plantae,Magnoliopsida,Asteraceae,Werneria pygmaea Gillies ex Hook. & Arn.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:41:10.692Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3917,3918,6883,Plantae,Magnoliopsida,Asteraceae,Werneria pygmaea Gillies ex Hook. & Arn.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063547,-69.194756,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063547, -69.194756",-18.063547,-69.194756,10,0.0000001,2022-11-23T06:41:12.197Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3918,3919,6884,Plantae,Magnoliopsida,Asteraceae,Werneria spathulata Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",pto7.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.09233,-69.180791,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.09233, -69.180791",-18.09233,-69.180791,12,0.0000001,2022-11-23T06:41:13.700Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3919,3920,6885,Plantae,Liliopsida,Poaceae,Festuca rigescens (J. Presl) Kunth,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto11.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.060384,-69.184594,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.060384, -69.184594",-18.060384,-69.184594,10,0.0000001,2022-11-23T06:41:15.213Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3920,3921,6886,Plantae,Magnoliopsida,Malvaceae,Nototriche sp.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto11.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.060384,-69.184594,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.060384, -69.184594",-18.060384,-69.184594,10,0.0000001,2022-11-23T06:41:16.712Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3921,3922,6887,Plantae,Liliopsida,Cyperaceae,Phylloscirpus deserticola (Phil.) Dhooge & Goetgh.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063547,-69.194756,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063547, -69.194756",-18.063547,-69.194756,10,0.0000001,2022-11-23T06:41:18.207Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3922,3923,6888,Plantae,Liliopsida,Juncaceae,Oxychloë andina Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto11.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.060384,-69.184594,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.060384, -69.184594",-18.060384,-69.184594,10,0.0000001,2022-11-23T06:41:19.708Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3923,3924,6889,Plantae,Liliopsida,Cyperaceae,Eleocharis pseudoalbibracteata S. González & Guagl.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto11.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.060384,-69.184594,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.060384, -69.184594",-18.060384,-69.184594,10,0.0000001,2022-11-23T06:41:21.209Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
